ID,Province,Prefecture,County,Website
341,Gansu,Lanzhou City,Yongdeng County,http://www.yongdeng.gov.cn/
342,Gansu,Lanzhou City,Gaolan County,http://www.gaolan.gov.cn/
343,Gansu,Lanzhou City,Yuzhong County,http://www.gs.xinhuanet.com/dfpd/frship/yzxzf.htm
344,Gansu,Jinchang City,Jinchuan District,http://www.jinchuan.gov.cn/
345,Gansu,Jinchang City,Yongchang County,http://www.yongchang.gov.cn/
346,Gansu,Baiyin City,Baiyin District,http://by.baiyin.cn/
347,Gansu,Baiyin City,Pingchuan District,http://www.bypc.gov.cn/
348,Gansu,Baiyin City,Jingyuan County,http://www.jingyuan.gov.cn/
349,Gansu,Baiyin City,Huining County,http://www.huining.gov.cn/
350,Gansu,Baiyin City,Jingtai County,http://www.jingtai.gov.cn/
351,Gansu,Tianshui City,Qinzhou District,http://www.qinzhouqu.gov.cn/
352,Gansu,Tianshui City,Maiji District,http://www.maiji.gov.cn/
353,Gansu,Tianshui City,Qingshui County,http://www.tsqs.gov.cn/
354,Gansu,Tianshui City,Qin'an County,http://www.qinan.gov.cn/
355,Gansu,Tianshui City,Gangu County,http://www.gangu.gov.cn/
356,Gansu,Tianshui City,Wushan County,http://www.wushan.gov.cn/
357,Gansu,Tianshui City,Zhangjiachuan Hui Autonomous County,http://www.zjc.gov.cn/
358,Gansu,Wuwei City,Liangzhou District,http://www.gsliangzhou.gov.cn/
359,Gansu,Wuwei City,Minqin County,http://www.minqin.gansu.gov.cn/
360,Gansu,Wuwei City,Gulang County,http://www.gulang.gansu.gov.cn/
361,Gansu,Wuwei City,Tianzhu Tibetan Autonomous County,http://www.gstianzhu.gov.cn/
362,Gansu,Jiuquan City,Suzhou District,http://szq.jqzfxxgk.cn/
363,Gansu,Jiuquan City,Yumen City,http://yms.jqzfxxgk.cn/
364,Gansu,Jiuquan City,Dunhuang City,http://www.dunhuang.gov.cn/
365,Gansu,Jiuquan City,Jinta County,http://www.jtzw.com/
366,Gansu,Jiuquan City,Guazhou County,http://www.guazhou.gov.cn/
367,Gansu,Jiuquan City,Subei Mongol Autonomous County,http://www.subei.gov.cn/
368,Gansu,Jiuquan City,Aksai Kazakh Autonomous County,http://www.akesai.gov.cn/
369,Gansu,Zhangye City,Ganzhou District,http://www.gzxw.com.cn/
370,Gansu,Zhangye City,Minle County,http://www.westml.com/
371,Gansu,Zhangye City,Linze County,http://lz.zhangye.gov.cn/
372,Gansu,Zhangye City,Gaotai County,http://www.zhangye.gov.cn/gtxzf/ldzc/xzfld/200808/92726.html
373,Gansu,Zhangye City,Shandan County,http://www.shandan.gov.cn/
374,Gansu,Zhangye City,Sunan Yugur Autonomous County,http://www.gssn.gov.cn/
375,Gansu,Qingyang City,Xifeng District,http://www.xifeng2008.com/Index.html
376,Gansu,Qingyang City,Qingcheng County,http://www.gsqc.gov.cn/
377,Gansu,Qingyang City,Huan County,http://www.huanxian.gov.cn/
378,Gansu,Qingyang City,Huachi County,http://www.hcx.gov.cn/
379,Gansu,Qingyang City,Heshui County,http://www.hsxzf.gov.cn/
380,Gansu,Qingyang City,Zhengning County,http://www.zninfo.gov.cn/
381,Gansu,Qingyang City,Ning County,http://www.ningxian.gov.cn/
382,Gansu,Qingyang City,Zhenyuan County,http://www.gszhenyuan.gov.cn/
383,Gansu,Pingliang City,Kongtong District,http://www.pingliang.gansu.gov.cn/
384,Gansu,Pingliang City,Jingchuan County,http://www.pljc.gov.cn/
385,Gansu,Pingliang City,Lingtai County,http://www.lingtai.gansu.gov.cn/
386,Gansu,Pingliang City,Chongxin County,http://www.chongxin.gansu.gov.cn/
387,Gansu,Pingliang City,Huating County,http://www.plht.cn/
388,Gansu,Pingliang City,Zhuanglang County,http://www.gszhuanglang.gov.cn/
389,Gansu,Pingliang City,Jingning County,http://www.jingning.gansu.gov.cn/
390,Gansu,Dingxi City,Anding District,http://www.anding.gansu.gov.cn/
391,Gansu,Dingxi City,Tongwei County,http://www.tongwei.gov.cn/
392,Gansu,Dingxi City,Lintao County,http://www.lintao.gansu.gov.cn/
393,Gansu,Dingxi City,Zhang County,http://www.zhangxian.gansu.gov.cn/
394,Gansu,Dingxi City,Min County,http://www.mxzzb.gov.cn/
395,Gansu,Dingxi City,"Weiyuan County, Gansu",http://www.weiyuan.gansu.gov.cn/
396,Gansu,Dingxi City,Longxi County,http://www.longxi.gansu.gov.cn/
397,Gansu,Longnan City,Wudu District,http://www.longnan.gov.cn/
398,Gansu,Longnan City,Cheng County,http://www.chengcheng.gov.cn/
399,Gansu,Longnan City,Dangchang County,http://www.tanchang.gov.cn/
400,Gansu,Longnan City,Kang County,http://www.gskxzf.gov.cn/
401,Gansu,Longnan City,Wen County,http://www.gswx.gov.cn/
402,Gansu,Longnan City,Xihe County,http://www.gsxh.gov.cn/
403,Gansu,Longnan City,Li County,http://www.lxzc.gov.cn/
404,Gansu,Longnan City,Liangdang County,http://liangdang.mofcom.gov.cn/
405,Gansu,Longnan City,Hui County,http://www.longnan.gov.cn/
406,Gansu,Linxia Hui Autonomous Prefecture,Linxia City,http://www.lx.gansu.gov.cn/
407,Gansu,Linxia Hui Autonomous Prefecture,Linxia County,http://www.linxiaxian.gov.cn/
408,Gansu,Linxia Hui Autonomous Prefecture,Kangle County,http://www.gskanglexian.gov.cn/
409,Gansu,Linxia Hui Autonomous Prefecture,Yongjing County,http://www.gsyongjing.gov.cn/
410,Gansu,Linxia Hui Autonomous Prefecture,Guanghe County,http://www.ghx.gov.cn/
411,Gansu,Linxia Hui Autonomous Prefecture,Hezheng County,http://www.lx.gansu.gov.cn/
412,Gansu,Linxia Hui Autonomous Prefecture,Dongxiang Autonomous County,
413,Gansu,Linxia Hui Autonomous Prefecture,"Jishishan Bonan, Dongxiang and Salar Autonomous County",http://www.gsjishishan.gov.cn/
414,Gansu,Gannan Tibetan Autonomous Prefecture,Hezuo City,http://www.hezuo.gov.cn/
415,Gansu,Gannan Tibetan Autonomous Prefecture,Lintan County,http://www.gs.xinhuanet.com/dfpd/gn-lintan/index.htm
416,Gansu,Gannan Tibetan Autonomous Prefecture,Jonê County,http://zhuoni.gscn.com.cn/
417,Gansu,Gannan Tibetan Autonomous Prefecture,Zhugqu County,
418,Gansu,Gannan Tibetan Autonomous Prefecture,Têwo County,
419,Gansu,Gannan Tibetan Autonomous Prefecture,Maqu County,http://maqu.gov.cn/index.asp
420,Gansu,Gannan Tibetan Autonomous Prefecture,Luqu County,
421,Gansu,Gannan Tibetan Autonomous Prefecture,Xiahe County,
422,Shaanxi,Xi'an City,Lianhu District,http://www.lianhu.gov.cn/
423,Shaanxi,Xi'an City,Xincheng District,http://www.xincheng.gov.cn/
424,Shaanxi,Xi'an City,Beilin District,http://www.beilin.gov.cn/
425,Shaanxi,Xi'an City,Baqiao District,http://www.baqiao.gov.cn/
426,Shaanxi,Xi'an City,Weiyang District,http://www.weiyang.gov.cn/
427,Shaanxi,Xi'an City,Yanta District,http://www.yanta.gov.cn/
428,Shaanxi,Xi'an City,Yanliang District,http://www.yanliang.gov.cn/
429,Shaanxi,Xi'an City,Lintong District,http://www.lintong.gov.cn/
430,Shaanxi,Xi'an City,Chang'an District,http://www.changanqu.gov.cn/
431,Shaanxi,Xi'an City,Lantian County,http://www.lantian.gov.cn/
432,Shaanxi,Xi'an City,Zhouzhi County,http://www.zhouzhi.gov.cn/
433,Shaanxi,Xi'an City,Hu County,http://www.huxian.gov.cn/
434,Shaanxi,Xi'an City,Gaoling County,http://www.gao-ling.gov.cn/
435,Shaanxi,Yan'an City,Baota District,http://www.baotaqu.gov.cn/
436,Shaanxi,Yan'an City,Yanchang County,http://www.yanchangxian.gov.cn/
437,Shaanxi,Yan'an City,Yanchuan County,http://www.yanchuan.gov.cn/
438,Shaanxi,Yan'an City,Zichang County,http://www.zichang.gov.cn/
439,Shaanxi,Yan'an City,Ansai County,http://www.ansai.gov.cn/
440,Shaanxi,Yan'an City,Zhidan County,http://www.zhidan.gov.cn/
441,Shaanxi,Yan'an City,Wuqi County,http://www.wqx.gov.cn/
442,Shaanxi,Yan'an City,Ganquan County,http://www.ganquanxian.gov.cn/
443,Shaanxi,Yan'an City,Fu County,http://www.fuxian.gov.cn/
444,Shaanxi,Yan'an City,Luochuan County,http://www.lcx.gov.cn/
445,Shaanxi,Yan'an City,Yichuan County,http://www.yichuanxian.gov.cn/
446,Shaanxi,Yan'an City,Huanglong County,http://www.hlx.gov.cn/
447,Shaanxi,Yan'an City,Huangling County,http://www.huangling.gov.cn/
448,Shaanxi,Tongchuan City,Yaozhou District,http://www.yaozhou.gov.cn/
449,Shaanxi,Tongchuan City,Wangyi District,http://www.tcwy.gov.cn/
450,Shaanxi,Tongchuan City,Yintai District,http://www.yintai.gov.cn/
451,Shaanxi,Tongchuan City,Yijun County,http://www.yijun.gov.cn/
452,Shaanxi,Weinan City,Linwei District,http://www.linwei.gov.cn/
453,Shaanxi,Weinan City,Huayin City,http://www.huayin.gov.cn/
454,Shaanxi,Weinan City,Hancheng City,http://www.hancheng.gov.cn/
455,Shaanxi,Weinan City,Hua County,http://www.huaxian.gov.cn/
456,Shaanxi,Weinan City,Tongguan County,http://www.tongguan.gov.cn/
457,Shaanxi,Weinan City,Dali County,http://www.dalisn.gov.cn/
458,Shaanxi,Weinan City,Pucheng County,http://www.pucheng.gov.cn/
459,Shaanxi,Weinan City,Chengcheng County,http://www.chengcheng.gov.cn/
460,Shaanxi,Weinan City,Baishui County,http://www.baishui.gov.cn/
461,Shaanxi,Weinan City,Heyang County,http://www.heyang.gov.cn/
462,Shaanxi,Weinan City,Fuping County,http://www.fuping.gov.cn/
463,Shaanxi,Xianyang City,Qindu District,http://www.snqindu.gov.cn/
464,Shaanxi,Xianyang City,Yangling District,http://www.ylqzfw.gov.cn/
465,Shaanxi,Xianyang City,Weicheng District,http://www.weic.gov.cn/
466,Shaanxi,Xianyang City,Xingping City,http://www.snxingping.gov.cn/
467,Shaanxi,Xianyang City,Sanyuan County,http://www.snsanyuan.gov.cn/
468,Shaanxi,Xianyang City,Jingyang County,http://www.snjingyang.gov.cn/
469,Shaanxi,Xianyang City,Qian County,http://www.snqianxian.gov.cn/
470,Shaanxi,Xianyang City,Liquan County,http://www.liquan.gov.cn/
471,Shaanxi,Xianyang City,Yongshou County,http://www.yongshou.gov.cn/
472,Shaanxi,Xianyang City,Bin County,http://www.snbinxian.gov.cn/
473,Shaanxi,Xianyang City,Changwu County,http://www.snchangwu.gov.cn/
474,Shaanxi,Xianyang City,Xunyi County,http://www.snxunyi.gov.cn/
475,Shaanxi,Xianyang City,Chunhua County,http://www.snchunhua.gov.cn/
476,Shaanxi,Xianyang City,Wugong County,http://www.snwugong.gov.cn/
477,Shaanxi,Baoji City,Weibin District,http://www.weibin.gov.cn/
478,Shaanxi,Baoji City,Jintai District,http://www.sxzys.gov.cn/web/jintai/index.htm
479,Shaanxi,Baoji City,Chencang District,http://www.ccq.gov.cn/
480,Shaanxi,Baoji City,Fengxiang County,http://www.fengxiang.gov.cn/
481,Shaanxi,Baoji City,Qishan County,http://www.qishan.gov.cn/
482,Shaanxi,Baoji City,Fufeng County,http://www.fufeng.gov.cn/
483,Shaanxi,Baoji City,Mei County,http://www.sxmx.gov.cn/
484,Shaanxi,Baoji City,Long County,http://www.longxian.gov.cn/
485,Shaanxi,Baoji City,Qianyang County,http://www.qianyang.gov.cn/
486,Shaanxi,Baoji City,Linyou County,http://www.linyou.gov.cn/
487,Shaanxi,Baoji City,Feng County,http://www.sxfx.gov.cn/
488,Shaanxi,Baoji City,Taibai County,http://www.sxtb.gov.cn/
489,Shaanxi,Hanzhong City,Hantai District,http://www.htq.gov.cn/structure/index.htm
490,Shaanxi,Hanzhong City,Nanzheng County,http://www.nanzheng.gov.cn/
491,Shaanxi,Hanzhong City,Chenggu County,http://www.chenggu.gov.cn/
492,Shaanxi,Hanzhong City,Yang County,http://www.yangxian.gov.cn/
493,Shaanxi,Hanzhong City,Xixiang County,http://www.snxx.gov.cn/
494,Shaanxi,Hanzhong City,Mian County,http://www.mianxian.gov.cn/news/sort_56.html
495,Shaanxi,Hanzhong City,Ningqiang County,http://www.nq.gov.cn/
496,Shaanxi,Hanzhong City,Lueyang County,http://www.lueyang.gov.cn/
497,Shaanxi,Hanzhong City,Zhenba County,http://www.zb.gov.cn/index.html
498,Shaanxi,Hanzhong City,Liuba County,http://www.liuba.gov.cn/
499,Shaanxi,Hanzhong City,Foping County,http://www.foping.gov.cn/
500,Shaanxi,Yulin City,Yuyang District,http://www.yuyang.gov.cn/
501,Shaanxi,Yulin City,Shenmu County,http://www.sxsm.com.cn/
502,Shaanxi,Yulin City,Fugu County,http://www.fg.gov.cn/
503,Shaanxi,Yulin City,Hengshan County,http://www.hszf.gov.cn/
504,Shaanxi,Yulin City,Jingbian County,http://www.jingbian.gov.cn/structure/index
505,Shaanxi,Yulin City,Dingbian County,http://www.dingbian.gov.cn/
506,Shaanxi,Yulin City,Suide County,http://www.sxsd.gov.cn/
507,Shaanxi,Yulin City,Mizhi County,http://www.mizhi.gov.cn/
508,Shaanxi,Yulin City,Jia County,http://www.sxjiaxian.gov.cn/
509,Shaanxi,Yulin City,Wubu County,http://www.wubu.gov.cn/
510,Shaanxi,Yulin City,Qingjian County,http://www.qjzhf.gov.cn/
511,Shaanxi,Yulin City,Zizhou County,http://www.zizhou.gov.cn/
512,Shaanxi,Ankang City,Hanbin District,http://www.hanbin.gov.cn/
513,Shaanxi,Ankang City,Hanyin County,http://www.hanyin.gov.cn/
514,Shaanxi,Ankang City,Shiquan County,http://shiquan.mofcom.gov.cn/
515,Shaanxi,Ankang City,Ningshan County,http://www.ningshan.gov.cn/
516,Shaanxi,Ankang City,Ziyang County,http://www.ziyangxian.gov.cn/
517,Shaanxi,Ankang City,Langao County,http://www.langao.gov.cn/
518,Shaanxi,Ankang City,Pingli County,http://www.pingli.gov.cn/
519,Shaanxi,Ankang City,Zhenping County,http://www.zhp.gov.cn/
520,Shaanxi,Ankang City,Xunyang County,http://www.xunyang.com.cn/
521,Shaanxi,Ankang City,Baihe County,http://www.baihe.gov.cn/
522,Shaanxi,Shangluo City,Shangzhou District,http://www.shangzhou.gov.cn/
523,Shaanxi,Shangluo City,Luonan County,http://www.luonan.gov.cn/
524,Shaanxi,Shangluo City,Danfeng County,http://www.danfeng.gov.cn/
525,Shaanxi,Shangluo City,Shangnan County,http://www.shangnan.gov.cn/
526,Shaanxi,Shangluo City,Shanyang County,http://www.shy.gov.cn/
527,Shaanxi,Shangluo City,Zhen'an County,http://www.zazf.gov.cn/
528,Shaanxi,Shangluo City,Zhashui County,http://www.snzs.gov.cn/
529,Shanxi,Taiyuan City,Xinghualing District,http://www.sxtyxhl.gov.cn/
530,Shanxi,Taiyuan City,Xiaodian District,http://www.tyxd.gov.cn/
531,Shanxi,Taiyuan City,Yingze District,http://www.yingze.gov.cn/
532,Shanxi,Taiyuan City,Jiancaoping District,http://www.tyjcp.gov.cn/
533,Shanxi,Taiyuan City,Wanbailin District,http://www.sxtywbl.gov.cn/
534,Shanxi,Taiyuan City,Jinyuan District,http://www.jinyuan.gov.cn/jinyuannewweb/
535,Shanxi,Taiyuan City,Gujiao City,http://www.sxgujiao.gov.cn/
536,Shanxi,Taiyuan City,Qingxu County,http://www.qx.gov.cn/
537,Shanxi,Taiyuan City,Yangqu County,http://www.sxyangqu.gov.cn/index.aspx?pageID=1
538,Shanxi,Taiyuan City,Loufan County,http://www.sxlf.gov.cn/
539,Shanxi,Datong City,Chengqu District,
540,Shanxi,Datong City,Kuangqu District,http://www.sx.xinhuanet.com/dfzx/zfwz/dtzf/kq.htm
541,Shanxi,Datong City,Nanjiao District,http://www.dtnj.gov.cn/
542,Shanxi,Datong City,Xinrong District,http://www.xr.gov.cn/
543,Shanxi,Datong City,Yanggao County,http://www.dtyg.gov.cn/
544,Shanxi,Datong City,Tianzhen County,http://www.dttz.gov.cn/
545,Shanxi,Datong City,Guangling County,http://www.sx-guangling.com/
546,Shanxi,Datong City,Lingqiu County,http://www.lingqiu.gov.cn/
547,Shanxi,Datong City,Hunyuan County,http://www.hunyuan.gov.cn/
548,Shanxi,Datong City,Zuoyun County,http://www.zuoyun.gov.cn/
549,Shanxi,Datong City,Datong County,http://www.dtx.gov.cn/
550,Shanxi,Shuozhou City,Shuocheng District,http://www.shuozhou.gov.cn/
551,Shanxi,Shuozhou City,Pinglu District,http://www.szpinglu.gov.cn/
552,Shanxi,Shuozhou City,Shanyin County,http://www.shanyin.gov.cn/
553,Shanxi,Shuozhou City,Ying County,http://www.yingxian.gov.cn/
554,Shanxi,Shuozhou City,Youyu County,http://www.youyuxian.gov.cn/
555,Shanxi,Shuozhou City,Huairen County,http://www.zghr.gov.cn/
556,Shanxi,Yangquan City,Chengqu District,http://www.yqcq.gov.cn/
557,Shanxi,Yangquan City,Kuangqu District,http://www.yqkq.gov.cn/web/default.aspx
558,Shanxi,Yangquan City,Jiaoqu District,http://www.yqjq.org/
559,Shanxi,Yangquan City,Pingding County,http://www.pd.gov.cn/
560,Shanxi,Yangquan City,Yu County,http://www.sxyx.gov.cn/
561,Shanxi,Changzhi City,Chengqu District,http://www.chinaczcq.gov.cn/
562,Shanxi,Changzhi City,Jiaoqu District,http://www.sx.xinhuanet.com/dfzx/zfwz/czzfw/czjq/index.htm
563,Shanxi,Changzhi City,Lucheng City,http://www.changzhi.gov.cn/col10881/col3362/sxqrmzf/lcsrmzf.htm
564,Shanxi,Changzhi City,Changzhi County,http://www.sxczx.gov.cn/
565,Shanxi,Changzhi City,Xiangyuan County,http://www.xyinvest.gov.cn/
566,Shanxi,Changzhi City,Tunliu County,http://www.tunliu.gov.cn/
567,Shanxi,Changzhi City,Pingshun County,http://www.changzhi.gov.cn/col10881/col3362/sxqrmzf/psxrmzf.htm
568,Shanxi,Changzhi City,Licheng County,http://www.sxlc.gov.cn/
569,Shanxi,Changzhi City,Huguan County,http://www.sx.xinhuanet.com/dfzx/zfwz/czzfw/hgzf/
570,Shanxi,Changzhi City,Zhangzi County,http://www.changzhi.gov.cn/col10881/col3362/sxqrmzf/zzxrmzf.htm
571,Shanxi,Changzhi City,Wuxiang County,http://www.zgwx.gov.cn/
572,Shanxi,Changzhi City,Qin County,http://www.qinxian.gov.cn/
573,Shanxi,Changzhi City,Qinyuan County,http://www.qygov.gov.cn/
574,Shanxi,Jincheng City,Chengqu District,http://www.jccq.cn/
575,Shanxi,Jincheng City,Gaoping City,http://www.sjzca.gov.cn/
576,Shanxi,Jincheng City,Zezhou County,http://www.zezhou.cn/
577,Shanxi,Jincheng City,Qinshui County,http://qszf.jconline.cn/
578,Shanxi,Jincheng City,Yangcheng County,http://www.yczf.gov.cn/
579,Shanxi,Jincheng City,Lingchuan County,http://www.lczf.cn/
580,Shanxi,Xinzhou City,Xinfu District,http://www.xfq.gov.cn/
581,Shanxi,Xinzhou City,Yuanping City,http://www.yuanping.gov.cn/
582,Shanxi,Xinzhou City,Dingxiang County,http://www.dxxzf.gov.cn/
583,Shanxi,Xinzhou City,Wutai County,http://www.wutai.gov.cn/
584,Shanxi,Xinzhou City,Dai County,http://www.daixian.gov.cn/
585,Shanxi,Xinzhou City,Fanshi County,
586,Shanxi,Xinzhou City,Ningwu County,
587,Shanxi,Xinzhou City,Jingle County,
588,Shanxi,Xinzhou City,Shenchi County,http://www.shenchi.gov.cn/
589,Shanxi,Xinzhou City,Wuzhai County,http://www.wuzhai.gov.cn/
590,Shanxi,Xinzhou City,Kelan County,http://kelan.mofcom.gov.cn/
591,Shanxi,Xinzhou City,Hequ County,http://hequ.mofcom.gov.cn/
592,Shanxi,Xinzhou City,Baode County,http://www.baode.gov.cn/
593,Shanxi,Xinzhou City,Pianguan County,http://xxgk.pianguan.gov.cn/
594,Shanxi,Jinzhong City,Yuci District,http://www.yuci.gov.cn/
595,Shanxi,Jinzhong City,Jiexiu City,http://www.jiexiu.gov.cn/
596,Shanxi,Jinzhong City,Yushe County,http://www.yushe.gov.cn/
597,Shanxi,Jinzhong City,Zuoquan County,http://www.zqxzf.com/
598,Shanxi,Jinzhong City,Heshun County,http://www.heshun.gov.cn/
599,Shanxi,Jinzhong City,Xiyang County,http://www.xiyang.gov.cn/
600,Shanxi,Jinzhong City,Shouyang County,http://www.shouyang.gov.cn/
601,Shanxi,Jinzhong City,Taigu County,http://www.taigu.gov.cn/
602,Shanxi,Jinzhong City,Qi County,http://www.qixian.gov.cn/
603,Shanxi,Jinzhong City,Pingyao County,http://www.pingyao.gov.cn/
604,Shanxi,Jinzhong City,Lingshi County,http://ls.jsnw.gov.cn/
605,Shanxi,Linfen City,Yaodu District,http://www.yaodu.gov.cn/
606,Shanxi,Linfen City,Houma City,http://www.houma.gov.cn/
607,Shanxi,Linfen City,Huozhou City,http://www.huozhou.gov.cn/
608,Shanxi,Linfen City,Quwo County,http://www.quwo.gov.cn/
609,Shanxi,Linfen City,Yicheng County,http://www.yicheng.gov.cn/
610,Shanxi,Linfen City,Xiangfen County,http://www.xiangfen.gov.cn/
611,Shanxi,Linfen City,Hongdong County,http://www.hongtong.gov.cn/
612,Shanxi,Linfen City,Gu County,http://www.guxian.gov.cn/
613,Shanxi,Linfen City,Anze County,http://www.anze.gov.cn/
614,Shanxi,Linfen City,Fushan County,http://www.fushan.gov.cn/
615,Shanxi,Linfen City,Ji County,http://www.zgjx.gov.cn/
616,Shanxi,Linfen City,Xiangning County,http://www.xiangning.gov.cn/
617,Shanxi,Linfen City,Pu County,http://www.puxian.gov.cn/
618,Shanxi,Linfen City,Daning County,http://www.daning.gov.cn/
619,Shanxi,Linfen City,Yonghe County,http://www.sxyh.gov.cn/
620,Shanxi,Linfen City,Xi County,http://www.sxxx.gov.cn/
621,Shanxi,Linfen City,Fenxi County,http://www.fenxi.gov.cn/
622,Shanxi,Yuncheng City,Yanhu District,http://www.yanhu.gov.cn/
623,Shanxi,Yuncheng City,Yongji City,http://tj.yongji.gov.cn/
624,Shanxi,Yuncheng City,Hejin City,http://www.sxhj.gov.cn/
625,Shanxi,Yuncheng City,Ruicheng County,http://www.rcx.gov.cn/
626,Shanxi,Yuncheng City,Linyi County,http://www.sxly.gov.cn/
627,Shanxi,Yuncheng City,Wanrong County,http://www.sxwanrong.gov.cn/
628,Shanxi,Yuncheng City,Xinjiang County,http://www.jiangzhou.gov.cn/
629,Shanxi,Yuncheng City,Jishan County,http://www.jishan.gov.cn/
630,Shanxi,Yuncheng City,Wenxi County,http://www.wenxi.gov.cn/
631,Shanxi,Yuncheng City,Xia County,http://www.yuncheng.gov.cn/bm.aspx?lmid=54
